,Mes,REGION_DE_ORIGEN,SUBPARTIDA,CIIU Rev. 4 A.C (2021),Descripción Arancelaria,PESO_NETO_KGS,VALOR_FOB_USD,División,Grupo,Clase,Descripción
4040,2022-08-01,ATLANTICO,7228700000,2410.0,Perfiles de los demás aceros aleados,178344.78,348377.82,,241.0,2410.0,Industrias básicas de hierro y de acero
4041,2022-08-01,ATLANTICO,7229900000,2410.0,Los demás alambres de los demás aceros aleados,102200.0,128364.0,,241.0,2410.0,Industrias básicas de hierro y de acero
4042,2022-08-01,ATLANTICO,7304900000,2410.0,"Los demás tubos y perfiles huecos, sin soldadura (sin costura), de hierro o de acero",14062.0,27547.0,,241.0,2410.0,Industrias básicas de hierro y de acero
4043,2022-08-01,ATLANTICO,7306309900,2410.0,"Los demás tubos soldados, de sección circular, de hierro o de acero sin alear",13909.0,40808.0,,241.0,2410.0,Industrias básicas de hierro y de acero
4044,2022-08-01,ATLANTICO,7307920000,2431.0,"Codos, curvas y manguitos, roscados, de fundición, de hierro o de acero",75.84,9.9,,,2431.0,Fundición de hierro y de acero
4045,2022-08-01,ATLANTICO,7308400000,2511.0,"Material de andamiaje, encofrado, apeo o apuntalamiento",300.0,300.0,,,2511.0,Fabricación de productos metálicos para uso estructural
4046,2022-08-01,ATLANTICO,7308909000,2511.0,"Las demás construcciones y partes de construcciones no incluidas antes, de fundición, de hierro o de acero, excepto las construcciones prefabricadas de la partida 94.06",83545.45000000001,247537.44,,,2511.0,Fabricación de productos metálicos para uso estructural
4047,2022-08-01,ATLANTICO,7314199000,2599.0,"Los demás productos tejidos (telas metálicas), de hierro o de acero",8864.0,29123.43,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4048,2022-08-01,ATLANTICO,7314390000,2599.0,"Las demás redes y rejas, soldadas en los puntos de cruce",525.0,1893.72,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4049,2022-08-01,ATLANTICO,7314410000,2599.0,"Las demás telas metálicas, redes y rejas, de hierro o de acero, cincadas",9240.0,19640.22,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4050,2022-08-01,ATLANTICO,7317000000,2599.0,"Puntas, clavos, chinchetas, (chinches), grapas apuntadas, onduladas o biseladas y artículos similares, de fundición, hierro o acero, incluso con cabeza de otras materias, excepto de cabeza de cobre",230.09,6442.16,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4051,2022-08-01,ATLANTICO,7318159000,2599.0,"Los demás tornillos y pernos, incluso con sus tuercas y arandelas, de fundición, hierro o acero",15439.0,45907.0,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4052,2022-08-01,ATLANTICO,7318190000,2599.0,"Los demás artículos roscados de fundición, hierro o acero",1742.0,6396.0,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4053,2022-08-01,ATLANTICO,7318290000,2599.0,"Los demás artículos similares sin roscar, de fundición, hierro o acero",56.0,2089.0,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4054,2022-08-01,ATLANTICO,7325990000,2599.0,"Las demás manufacturas moldeadas de fundición, de hierro o de acero",50.0,235.2,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4055,2022-08-01,ATLANTICO,7326190000,2599.0,Las demás manufacturas de hierro o de acero forjadas o estampadas pero sin trabajar de otro modo,50006.43,126800.12,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4056,2022-08-01,ATLANTICO,7326909000,2599.0,Las demás manufacturas de hierro o de acero,28333.49,107677.87,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4057,2022-08-01,ATLANTICO,7404000010,2432.0,"Desperdicios y desechos, de cobre, con contenido en peso igual o superior a 94% de cobre",1344805.0,9428729.75,,,2432.0,Fundición de metales no ferrosos 
4058,2022-08-01,ATLANTICO,7404000090,2432.0,"Los demás desperdicios y desechos, de cobre",268881.0,1347289.78,,,2432.0,Fundición de metales no ferrosos 
4059,2022-08-01,ATLANTICO,7412200000,2429.0,"Accesorios de aleaciones de cobre para tuberías (racores, codos o manguitos)",10.59,567.0,,,2429.0,Industrias básicas de otros metales no ferrosos
4060,2022-08-01,ATLANTICO,7602000000,2432.0,"Desperdicios y desechos, de aluminio",1434370.0,2397909.18,,,2432.0,Fundición de metales no ferrosos 
4061,2022-08-01,ATLANTICO,7604210000,2429.0,Perfiles huecos de aleaciones de aluminio,118881.3,766764.09,,,2429.0,Industrias básicas de otros metales no ferrosos
4062,2022-08-01,ATLANTICO,7604291000,2429.0,Las demás barras de aleaciones de aluminio,175359.15,1186975.01,,,2429.0,Industrias básicas de otros metales no ferrosos
4063,2022-08-01,ATLANTICO,7606110000,2429.0,"Chapas y tiras de aluminio sin alear, cuadradas o rectangulares, de espesor superior a 0.2 mm",101.76,3836.16,,,2429.0,Industrias básicas de otros metales no ferrosos
4064,2022-08-01,ATLANTICO,7607200000,2429.0,"Hojas y tiras, delgadas, de aluminio con soporte, de espesor inferior o igual a 0,2 mm",54209.1,371350.23,,,2429.0,Industrias básicas de otros metales no ferrosos
4065,2022-08-01,ATLANTICO,7608109000,2429.0,Los demás tubos de aluminio sin alear,649.0,1625.0,,,2429.0,Industrias básicas de otros metales no ferrosos
4066,2022-08-01,ATLANTICO,7610100000,2511.0,"Puertas, ventanas y sus marcos, bastidores y umbrales, de aluminio",4307323.71,41968175.31,,,2511.0,Fabricación de productos metálicos para uso estructural
4067,2022-08-01,ATLANTICO,7615102000,2599.0,"Las demás ollas, sartenes y artículos similares de aluminio",2668.0,19125.37,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4068,2022-08-01,ATLANTICO,7616910000,2599.0,"Telas metálicas, redes y rejas de alambre de aluminio",3850.0,60143.72,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4069,2022-08-01,ATLANTICO,7616991000,2599.0,"Chapas y tiras, extendidas (desplegadas) de aluminio",585.0,1149.0,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4070,2022-08-01,ATLANTICO,7616999000,2599.0,Las demás manufacturas de aluminio,65251.61,1373786.08,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4071,2022-08-01,ATLANTICO,7907002000,2429.0,"Tubos y accesorios de tubería (por ejemplo: empalmes [racores], codos, manguitos), de cinc",177.0,1502.06,,,2429.0,Industrias básicas de otros metales no ferrosos
4072,2022-08-01,ATLANTICO,8110200000,2429.0,Desperdicios y desechos de antimonio,10882.0,21855.34,,,2429.0,Industrias básicas de otros metales no ferrosos
4073,2022-08-01,ATLANTICO,8202390000,2593.0,"Las demás hojas de sierra circulares (incluidas las fresas-sierra), de metales comunes, incluidas las partes",25.0,49.0,,,2593.0,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería"
4074,2022-08-01,ATLANTICO,8208900000,2593.0,"Las demás cuchillas y hojas cortantes de metales comunes, para máquinas o para aparatos mecánicos",14.21,28.8,,,2593.0,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería"
4075,2022-08-01,ATLANTICO,8211920000,2593.0,"Los demás cuchillos de hoja fija, de metales comunes",12.36,71.0,,,2593.0,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería"
4076,2022-08-01,ATLANTICO,8212102000,2593.0,Máquinas de afeitar,12.0,756.5,,,2593.0,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería"
4077,2022-08-01,ATLANTICO,8213000000,2593.0,"Tijeras y sus hojas, de metal común",26.05,104.9,,,2593.0,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería"
4078,2022-08-01,ATLANTICO,8214200000,2593.0,"Herramientas y juegos de herramientas de manicura o de pedicuro ( incluidas las limas para uñas ), de metal común",255.9,1450.8,,,2593.0,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería"
4079,2022-08-01,ATLANTICO,8302109000,2593.0,"Las demás bisagras de cualquier clase (incluidos los pernos y los goznes), de metal común",52.89,227.52,,,2593.0,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería"
4080,2022-08-01,ATLANTICO,8302420000,2593.0,"Las demás guarniciones, herrajes y artículos similares, de metal común, para muebles",60.0,49.88,,,2593.0,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería"
4081,2022-08-01,ATLANTICO,8303009000,2599.0,"Las demás cajas de seguridad, cofres y artículos similares, de metal común",1000.0,2500.0,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4082,2022-08-01,ATLANTICO,8304000000,2599.0,"Clasificadores, ficheros, cajas de clasificación, bandejas de correspondencia, plumeros (vasos o cajas para plumas de escribir), portasellos y material similar de oficina, de metal común, excepto los muebles de oficina de la partida 94.03",11.84,433.5,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4083,2022-08-01,ATLANTICO,8305200000,2599.0,"Grapas en tiras (por ejemplo: de oficina, de tapicería o de envases) de metal común",66.72,287.5,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4084,2022-08-01,ATLANTICO,8307100000,2599.0,"Tubos flexibles de hierro o de acero, incluso con sus accesorios",34437.0,127200.5,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4085,2022-08-01,ATLANTICO,8307900000,2599.0,"Los demás tubos flexibles, de metal común, incluso con sus accesorios",1012.0,16241.13,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4086,2022-08-01,ATLANTICO,8308109000,2599.0,"Corchetes, ganchos, de metal común",156.0,419.8,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4087,2022-08-01,ATLANTICO,8311100000,2599.0,"Electrodos recubiertos de decapantes o de fundentes, para soldadura de arco, de metal común",12620.0,35240.0,,,2599.0,Fabricación de otros productos elaborados de metal n.c.p.
4088,2022-08-01,ATLANTICO,8407100000,3030.0,"Motores de émbolo (pistón) alternativo o rotativo, de encendido por chispa (de explosión), para la aviación",720.0,8500.0,,303.0,3030.0,"Fabricación de aeronaves, naves espaciales y de maquinaria conexa"
4089,2022-08-01,ATLANTICO,8408902000,2811.0,Los demás motores de émbolo de encendido por compresión (motores diésel o semidiesel) de potencia superior a 130 kW,698.25,5727.19,,,2811.0,"Fabricación de motores, turbinas, y partes para motores de combustión interna"
4090,2022-08-01,ATLANTICO,8412210000,2812.0,Motores hidráulicos con movimiento rectilíneo (cilindros),52.0,102.0,,,2812.0,Fabricación de equipos de potencia hidráulica y neumática
4091,2022-08-01,ATLANTICO,8413701100,2813.0,Las demás bombas centrifugas monocelulares con diámetro de salida inferior o igual a 100 mm,1820.0,28734.739999999998,,,2813.0,"Fabricación de otras bombas, compresores, grifos y válvulas"
4092,2022-08-01,ATLANTICO,8413701900,2813.0,Las demás bombas centrifugas monocelulares,7797.0,222700.0,,,2813.0,"Fabricación de otras bombas, compresores, grifos y válvulas"
4093,2022-08-01,ATLANTICO,8413702100,2813.0,Las demás bombas centrifugas multicelulares con diámetro de salida inferior o igual a 300 mm,1499.0,31435.68,,,2813.0,"Fabricación de otras bombas, compresores, grifos y válvulas"
4094,2022-08-01,ATLANTICO,8413919000,2813.0,Las demás partes de bombas para líquidos,418.0,6421.07,,,2813.0,"Fabricación de otras bombas, compresores, grifos y válvulas"
4095,2022-08-01,ATLANTICO,8414200000,2813.0,"Bombas de aire, de mano o pedal",143.54,2361.0,,,2813.0,"Fabricación de otras bombas, compresores, grifos y válvulas"
4096,2022-08-01,ATLANTICO,8414590000,2819.0,Los demás ventiladores,353.0,11081.0,,,2819.0,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
4097,2022-08-01,ATLANTICO,8415101000,2819.0,"Máquinas y aparatos para acondicionamiento de aire que comprendan un ventilador con motor y los dispositivos adecuados para modificar la temperatura y la humedad, aunque no regulen separadamente el grado higrométrico, de pared o para ventanas, formando un",1.29,1281.18,,,2819.0,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
4098,2022-08-01,ATLANTICO,8415823020,2819.0,"Las demás máquinas y aparatos para acondicionamiento de aire, con equipo de enfriamiento superior a 60.000 btu/hora pero inferior o igual a 240.000 btu/hora",28622.0,321194.0,,,2819.0,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
4099,2022-08-01,ATLANTICO,8415824000,2819.0,Las demás máquinas y aparatos para acondicionamiento de aire con equipo de enfriamiento superior a 240.000 btu/hora,11700.0,172500.0,,,2819.0,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
4100,2022-08-01,ATLANTICO,8415839020,2819.0,"Máquinas y aparatos para acondicionamiento de aire, sin equipo de enfriamiento, superior a 60.000 BTU/hora",2320.0,19050.0,,,2819.0,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
4101,2022-08-01,ATLANTICO,8415900000,2819.0,Partes de aparatos acondicionadores de aire de la partida 84.15,473.0,16850.0,,,2819.0,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
4102,2022-08-01,ATLANTICO,8418400000,2750.0,"Congeladores verticales del tipo armario, de capacidad inferior o igual a 900 i",2071.0,19879.0,,275.0,2750.0,Fabricación de aparatos de uso doméstico
4103,2022-08-01,ATLANTICO,8418500000,2819.0,"Los demás muebles (armarios, arcones (cofres), vitrinas, mostradores y similares) para la conservación y exposición de los productos, que incorporen un equipo para refrigerar o congelar",2349.0,13580.0,,,2819.0,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
4104,2022-08-01,ATLANTICO,8418699900,2819.0,"Los demás materiales, máquinas y aparatos para la producción de frío, aunque no sean eléctricos",6980.0,40326.0,,,2819.0,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
4105,2022-08-01,ATLANTICO,8418999020,2819.0,Evaporadores de aletas,146.0,3740.0,,,2819.0,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
4106,2022-08-01,ATLANTICO,8418999090,2819.0,"Las demás partes de refrigeradores, congeladores y demás material, aunque no sean eléctricos; bombas de calor, excepto las maquinas y aparatos para acondicionamiento de aire de la partida 84.15",51.0,487.7,,,2819.0,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
4107,2022-08-01,ATLANTICO,8420910000,2819.0,Cilindros para calandrias y laminadoras,18.0,3465.0,,,2819.0,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
4108,2022-08-01,ATLANTICO,8422900000,2819.0,Partes de máquinas y aparatos de la partida 84.22,178.3,21572.15,,,2819.0,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
4109,2022-08-01,ATLANTICO,8424890090,2819.0,"Los demás aparatos mecánicos (incluso manuales), para proyectar, dispersar o pulverizar materias líquidas o en polvo",0.2,0.4,,,2819.0,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
4110,2022-08-01,ATLANTICO,8427200000,2816.0,Las demás carretillas autopropulsadas,59211.0,235000.0,,,2816.0,Fabricación de equipo de elevación y manipulación
4111,2022-08-01,ATLANTICO,8428909090,2816.0,"Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos)",580.0,5900.0,,,2816.0,Fabricación de equipo de elevación y manipulación
4112,2022-08-01,ATLANTICO,8431390000,2816.0,"Las demás partes identificables como destinadas, exclusiva o principalmente a las máquinas o aparatos de la partida 84.28",669.0,6350.0,,,2816.0,Fabricación de equipo de elevación y manipulación
